Festo,DST
-134.6,-98.6
-134.0,-98.6
-133.4,-98.7
-132.8,-98.6
-132.1,-98.6
-131.7,-98.5
-131.2,-98.4
-130.8,-98.4
-130.3,-98.4
-129.7,-98.4
-129.2,-98.6
-128.7,-98.7
-128.0,-98.9
-127.6,-99.1
-127.1,-99.2
-126.6,-99.2
-126.2,-99.0
-125.5,-98.8
-124.8,-98.6
-124.3,-98.4
-123.6,-98.4
-123.3,-98.4
-122.9,-98.3
-122.5,-98.3
-122.1,-98.2
-121.5,-98.1
-120.9,-98.0
-120.3,-98.0
-119.7,-98.0
-119.2,-97.9
-118.8,-97.9
-118.5,-97.8
-118.2,-97.7
-117.5,-97.7
-116.6,-97.8
-115.8,-98.0
-114.9,-98.1
-114.4,-98.3
-114.2,-98.3
-113.8,-98.3
-113.4,-98.3
-113.0,-98.3
-112.5,-98.3
-111.8,-98.4
-111.1,-98.3
-110.4,-98.1
-109.6,-97.9
-109.2,-97.6
-108.7,-97.3
-108.0,-97.2
-107.4,-97.0
-106.7,-97.0
-105.9,-97.0
-105.3,-97.1
-104.8,-97.2
-104.2,-97.2
-104.1,-97.2
-103.7,-97.1
-103.0,-97.0
-102.2,-97.0
-101.3,-96.8
-100.5,-96.6
-100.0,-96.5
-99.6,-96.3
-99.2,-96.1
-98.8,-95.9
-98.3,-95.7
-97.6,-95.4
-97.0,-95.3
-96.6,-95.1
-96.1,-94.7
-95.6,-94.3
-95.1,-93.8
-94.4,-93.3
-93.4,-92.9
-92.4,-92.6
-91.5,-91.8
-90.6,-91.2
-90.2,-90.6
-89.8,-90.0
-89.2,-89.8
-88.6,-89.5
-88.0,-89.2
-87.2,-88.7
-86.5,-88.3
-85.9,-87.8
-85.3,-87.0
-84.9,-86.5
-84.4,-85.8
-83.7,-85.2
-83.1,-84.9
-82.3,-84.1
-81.4,-83.2
-80.6,-82.4
-80.0,-81.2
-79.5,-80.0
-79.0,-79.0
-78.5,-78.0
-77.6,-77.4
-76.7,-76.8
-75.9,-76.1
-75.2,-75.1
-74.6,-73.9
-74.0,-72.9
-73.5,-72.1
-72.9,-71.0
-72.3,-70.2
-71.4,-69.0
-70.3,-67.9
-69.3,-66.6
-68.6,-65.2
-68.0,-63.8
-67.6,-62.3
-67.0,-61.3
-66.2,-59.8
-65.3,-58.7
-64.6,-57.4
-64.2,-55.7
-63.7,-54.4
-63.4,-52.6
-62.8,-50.9
-61.9,-49.4
-61.0,-47.7
-60.2,-46.0
-59.5,-44.2
-58.8,-42.5
-58.4,-41.0
-58.0,-39.4
-57.3,-37.5
-56.7,-35.3
-56.0,-33.3
-55.4,-31.1
-54.8,-28.9
-54.1,-27.5
-53.2,-25.2
-52.4,-23.1
-51.8,-21.2
-50.7,-18.8
-50.0,-16.5
-49.3,-14.6
-48.4,-12.2
-48.1,-9.9
-47.4,-7.7
-46.6,-5.1
-45.7,-2.5
-44.8,0.3
-44.2,2.9
-43.7,5.6
-43.3,8.3
-42.6,11.3
-41.7,14.1
-41.0,17.3
-40.4,20.4
-40.0,23.6
-39.5,26.4
-39.1,29.6
-38.5,32.4
-38.0,34.9
-37.5,38.7
-36.8,41.2
-36.1,44.0
-35.6,47.0
-35.2,49.4
-34.9,52.8
-34.7,56.0
-34.5,60.0
-34.2,63.7
-33.9,67.5
-33.6,71.6
-33.2,75.1
-32.8,78.1
-32.5,81.8
-32.2,85.4
-31.8,88.7
-31.6,92.8
-31.5,96.4
-31.5,99.8
-31.6,103.7
-31.5,107.8
-31.6,111.9
-31.6,115.5
-31.6,119.5
-31.6,123.4
-31.6,127.5
-31.6,132.2
-31.5,135.3
-31.5,138.9
-31.7,142.9
-31.8,146.9
-32.1,151.6
-32.2,157.0
-32.2,160.7
-32.2,165.0
-32.2,170.1
-32.2,174.5
-32.3,179.4
-32.5,183.7
-32.7,187.5
-33.0,191.4
-33.2,196.0
-33.3,200.0
-33.5,204.5
-33.6,208.8
-33.9,212.6
-34.1,218.0
-34.3,222.4
-34.5,227.0
-34.5,232.3
-34.5,236.7
-34.6,241.4
-34.6,246.2
-34.8,250.3
-35.0,254.5
-35.4,259.7
-35.6,264.3
-35.8,268.9
-36.0,274.2
-36.3,277.8
-36.6,281.7
-37.0,286.2
-37.2,290.1
-37.3,294.9
-37.4,299.9
-37.4,304.1
-37.5,308.9
-37.5,313.7
-37.5,318.5
-37.6,323.5
-37.7,328.4
-37.9,333.1
-38.1,337.6
-38.3,342.2
-38.4,346.6
-38.5,351.6
-38.5,356.4
-38.5,360.8
-38.5,364.8
-38.5,369.1
-38.6,373.2
-38.6,378.0
-38.7,382.9
-38.7,387.1
-38.6,391.7
-38.6,395.4
-38.4,399.5
-38.3,404.1
-38.3,408.2
-38.2,412.4
-38.0,415.9
-37.9,419.8
-37.7,422.9
-37.5,427.0
-37.6,431.9
-37.4,435.2
-37.5,439.6
-37.6,443.4
-37.6,446.4
-37.7,450.3
-37.7,453.6
-37.7,457.1
-37.7,460.8
-37.9,464.3
-37.9,467.6
-37.9,471.1
-38.0,474.1
-37.9,477.6
-37.9,481.4
-38.0,484.3
-37.9,487.9
-37.8,491.3
-37.9,494.3
-37.7,497.6
-37.5,500.4
-37.4,502.9
-37.1,505.9
-37.1,508.6
-37.2,511.7
-37.3,514.7
-37.4,517.2
-37.4,520.5
-37.4,522.9
-37.4,525.5
-37.4,528.2
-37.4,529.9
-37.4,532.3
-37.5,534.5
-37.4,536.6
-37.3,538.9
-37.2,540.8
-37.1,542.8
-37.1,545.0
-37.1,547.0
-37.1,549.1
-37.2,551.1
-37.2,552.9
-37.2,555.1
-37.1,556.7
-37.1,557.9
-37.0,559.2
-36.9,559.9
-36.8,560.8
-36.7,562.0
-36.7,563.0
-36.8,564.1
-36.8,565.1
-36.7,565.8
-36.6,566.3
-36.5,566.8
-36.5,567.3
-36.6,568.1
-36.6,568.7
-36.5,569.2
-36.6,569.5
-36.5,569.8
-36.5,570.1
-36.4,570.5
-36.3,570.9
-36.2,571.1
-36.1,571.1
-36.0,571.1
-35.9,571.0
-35.9,571.0
-35.8,570.9
-35.8,570.8
-35.8,570.5
-35.8,570.2
-35.8,569.7
-35.9,569.2
-35.9,569.0
-35.9,568.7
-35.9,568.4
-35.8,567.8
-35.8,567.0
-35.9,566.3
-35.8,565.7
-35.8,565.2
-35.9,564.6
-35.8,564.0
-35.8,562.9
-35.8,561.9
-35.8,560.8
-35.9,559.7
-36.0,558.7
-36.0,557.7
-36.0,556.5
-36.1,555.1
-36.0,553.7
-35.8,552.6
-35.7,551.5
-35.5,550.6
-35.5,549.6
-35.7,548.3
-35.7,547.0
-35.7,545.2
-35.8,543.7
-35.8,541.8
-35.9,540.2
-35.9,539.0
-35.7,537.0
-35.6,535.4
-35.6,533.9
-35.8,531.8
-35.9,530.2
-36.1,528.7
-36.2,527.2
-36.2,526.0
-36.2,524.3
-36.2,522.8
-36.2,520.7
-36.2,518.6
-36.2,517.0
-36.1,515.4
-36.1,513.8
-36.1,512.3
-36.1,510.7
-36.1,508.7
-36.1,507.3
-36.1,505.9
-36.2,504.5
-36.2,503.4
-36.2,502.2
-36.3,500.8
-36.3,499.3
-36.3,498.0
-36.2,496.7
-36.0,494.6
-35.8,493.1
-35.9,491.7
-36.1,490.1
-36.3,489.2
-36.4,488.1
-36.4,486.7
-36.4,485.7
-36.5,484.3
-36.6,483.1
-36.5,482.0
-36.6,480.8
-36.6,479.8
-36.6,478.6
-36.7,477.3
-36.8,476.1
-36.7,475.1
-36.7,474.4
-36.8,473.8
-36.7,473.4
-36.7,472.9
-36.8,472.3
-36.8,471.7
-36.9,470.8
-36.9,469.8
-36.9,469.0
-36.9,468.0
-36.8,467.3
-36.7,466.8
-36.7,466.2
-36.6,465.8
-36.5,465.5
-36.5,465.0
-36.4,464.4
-36.4,463.9
-36.4,463.3
-36.4,463.0
-36.4,462.8
-36.4,462.6
-36.5,462.4
-36.5,462.4
-36.5,462.3
-36.4,462.2
-36.4,462.1
-36.4,461.8
-36.5,461.7
-36.5,461.7
-36.5,461.7
-36.5,461.8
-36.5,461.9
-36.7,461.9
-36.7,462.0
-36.8,462.1
-37.0,462.2
-37.0,462.3
-37.0,462.4
-37.0,462.6
-36.8,463.2
-36.7,464.1
-36.6,465.0
-36.6,465.6
-36.5,466.1
-36.5,466.7
-36.4,467.3
-36.3,468.3
-36.3,469.1
-36.2,469.8
-36.1,470.6
-36.1,471.2
-36.1,472.0
-36.0,472.7
-36.1,473.5
-36.2,474.4
-36.2,475.0
-36.4,476.0
-36.4,477.0
-36.3,478.0
-36.5,479.2
-36.4,480.1
-36.4,481.1
-36.4,482.0
-36.3,482.8
-36.3,484.0
-36.2,485.2
-36.1,486.5
-36.0,487.9
-36.0,489.0
-36.1,489.9
-36.2,491.3
-36.2,492.7
-36.2,494.3
-36.1,495.6
-36.1,496.8
-36.1,497.7
-36.0,499.1
-36.1,500.7
-36.0,501.9
-35.9,503.7
-36.0,505.2
-35.9,506.3
-35.8,507.4
-35.8,508.5
-35.7,509.6
-35.7,511.3
-35.7,513.2
-35.7,515.0
-35.7,516.4
-35.7,517.8
-35.7,519.2
-35.7,520.0
-35.7,521.3
-35.6,522.1
-35.6,523.1
-35.6,524.2
-35.5,525.7
-35.5,527.4
-35.4,528.9
-35.3,530.6
-35.3,531.4
-35.3,532.7
-35.3,533.7
-35.2,534.7
-35.2,535.9
-35.2,536.6
-35.2,537.7
-35.2,538.7
-35.2,539.5
-35.2,540.5
-35.2,541.3
-35.2,541.9
-35.2,542.8
-35.2,543.8
-35.2,544.8
-35.2,546.0
-35.2,546.9
-35.2,547.9
-35.2,548.7
-35.2,549.3
-35.3,550.0
-35.3,550.3
-35.4,550.8
-35.4,551.3
-35.4,551.6
-35.4,552.1
-35.3,552.6
-35.3,553.2
-35.2,553.7
-35.2,554.1
-35.2,554.3
-35.2,554.6
-35.2,554.9
-35.2,555.4
-35.2,555.8
-35.2,556.1
-35.2,556.3
-35.2,556.4
-35.2,556.4
-35.2,556.4
-35.1,556.4
-35.2,556.4
-35.2,556.3
-35.1,556.3
-35.1,556.3
-35.1,556.2
-35.1,556.2
-35.0,556.0
-34.9,555.8
-34.7,555.6
-34.6,555.4
-34.6,555.2
-34.7,555.1
-34.8,554.9
-34.9,554.7
-34.9,554.5
-35.0,554.3
-35.0,554.0
-35.0,553.8
-35.0,553.6
-35.1,553.4
-35.2,552.9
-35.3,552.3
-35.4,551.6
-35.4,550.8
-35.4,550.4
-35.4,549.9
-35.4,549.4
-35.3,548.9
-35.2,548.2
-35.1,547.8
-35.1,547.2
-35.1,546.5
-35.0,545.6
-35.0,544.7
-34.9,544.1
-34.8,543.4
-35.0,542.8
-35.0,542.0
-35.0,541.1
-35.1,540.3
-35.1,539.4
-35.1,538.4
-35.1,537.6
-35.1,536.7
-35.2,535.8
-35.2,535.1
-35.2,533.8
-35.3,532.6
-35.3,531.8
-35.3,530.8
-35.2,530.2
-35.2,529.5
-35.1,528.6
-34.9,527.6
-34.8,526.7
-34.7,525.9
-34.7,525.0
-34.8,524.2
-34.8,522.7
-34.9,521.3
-34.9,520.2
-34.9,518.9
-35.0,518.2
-35.1,517.2
-35.0,516.0
-35.0,515.2
-35.0,514.3
-34.9,513.3
-34.9,512.4
-34.9,511.4
-34.9,510.6
-34.9,510.1
-35.0,509.4
-35.0,508.7
-35.1,507.8
-35.1,506.7
-35.1,505.3
-35.0,503.9
-35.0,502.8
-34.9,501.9
-34.9,501.5
-34.9,501.0
-34.9,500.5
-34.9,499.8
-34.9,499.0
-34.9,498.2
-35.0,497.4
-35.1,496.7
-35.2,496.0
-35.2,495.3
-35.2,494.7
-35.2,494.0
-35.2,493.5
-35.2,492.7
-35.2,492.1
-35.2,491.5
-35.2,491.1
-35.2,490.9
-35.1,490.5
-35.1,490.1
-35.0,489.7
-35.0,489.2
-35.0,488.9
-35.0,488.7
-35.0,488.4
-35.0,488.1
-35.0,487.8
-35.1,487.4
-35.1,487.3
-35.2,487.1
-35.2,487.0
-35.3,486.9
-35.3,486.9
-35.2,486.9
-35.2,487.0
-35.2,486.9
-35.2,486.8
-35.1,486.8
-35.0,486.6
-35.0,486.6
-35.0,486.5
-34.9,486.4
-34.9,486.5
-35.0,486.6
-35.1,486.7
-35.4,486.8
-35.6,487.0
-35.8,487.4
-35.9,487.8
-35.8,488.2
-35.6,488.7
-35.5,489.0
-35.5,489.3
-35.5,489.6
-35.5,489.8
-35.5,490.1
-35.5,490.5
-35.5,490.9
-35.5,491.5
-35.5,492.3
-35.5,492.8
-35.5,493.4
-35.4,493.7
-35.2,494.2
-35.1,494.7
-35.1,495.3
-35.1,495.8
-35.2,496.1
-35.4,496.6
-35.5,497.1
-35.7,497.7
-35.7,498.3
-35.6,499.0
-35.6,499.6
-35.6,500.3
-35.6,501.1
-35.6,501.8
-35.6,502.4
-35.6,503.0
-35.6,503.6
-35.6,504.0
-35.6,504.6
-35.6,505.7
-35.6,506.6
-35.7,507.6
-35.8,508.4
-35.7,508.7
-35.6,509.5
-35.5,510.0
-35.5,511.1
-35.5,512.2
-35.5,513.0
-35.5,513.8
-35.5,514.0
-35.5,514.6
-35.5,515.3
-35.5,516.3
-35.5,517.3
-35.5,518.0
-35.6,518.7
-35.7,519.4
-35.7,520.3
-35.8,521.2
-35.8,521.8
-35.8,522.2
-35.8,522.8
-35.8,523.4
-35.8,524.1
-35.7,524.9
-35.7,525.3
-35.7,526.2
-35.7,527.0
-35.7,528.0
-35.6,528.9
-35.5,529.4
-35.5,530.0
-35.5,530.2
-35.6,530.7
-35.8,531.2
-36.0,531.8
-36.1,532.6
-36.0,533.3
-35.9,534.1
-35.7,534.8
-35.6,535.4
-35.6,535.8
-35.6,536.2
-35.6,536.6
-35.5,536.9
-35.4,537.5
-35.4,538.0
-35.3,538.6
-35.3,539.1
-35.3,539.5
-35.3,539.8
-35.2,540.0
-35.1,540.2
-35.0,540.4
-34.9,540.6
-35.0,540.8
-35.1,541.0
-35.2,541.3
-35.4,541.6
-35.5,541.8
-35.6,542.0
-35.7,542.1
-35.7,542.2
-35.7,542.4
-35.7,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.4
-35.6,542.3
-35.7,542.1
-35.7,542.0
-35.7,541.8
-35.8,541.7
-35.8,541.4
-35.7,541.2
-35.6,541.0
-35.5,540.7
-35.4,540.6
-35.4,540.4
-35.4,540.3
-35.4,540.2
-35.5,539.7
-35.5,539.4
-35.6,538.9
-35.6,538.2
-35.5,537.8
-35.5,537.4
-35.5,536.9
-35.4,536.6
-35.4,536.2
-35.4,535.7
-35.4,535.2
-35.4,534.7
-35.3,534.1
-35.2,533.6
-35.2,533.1
-35.2,532.5
-35.1,532.0
-35.2,531.6
-35.4,531.1
-35.5,530.5
-35.6,529.9
-35.6,529.5
-35.5,528.9
-35.5,528.4
-35.3,527.9
-35.2,527.4
-35.2,526.9
-35.0,525.9
-35.0,525.0
-35.0,524.2
-34.9,523.5
-34.9,523.2
-34.9,523.0
-34.9,522.7
-34.9,522.3
-34.9,521.7
-34.9,521.0
-35.0,520.3
-35.1,519.6
-35.3,519.1
-35.4,518.7
-35.4,518.2
-35.4,517.7
-35.5,517.1
-35.5,516.3
-35.5,515.6
-35.5,515.0
-35.5,514.2
-35.5,513.4
-35.3,512.7
-35.3,511.6
-35.1,510.9
-35.0,510.4
-35.2,509.8
-35.2,509.3
-35.2,508.8
-35.2,508.2
-35.0,507.8
-35.1,507.2
-35.1,506.6
-35.1,505.9
-35.2,505.1
-35.2,504.6
-35.3,504.1
-35.3,503.7
-35.3,503.3
-35.3,502.7
-35.3,502.2
-35.3,501.8
-35.3,501.4
-35.3,501.3
-35.4,501.0
-35.4,500.6
-35.5,500.2
-35.5,499.7
-35.5,499.4
-35.5,499.1
-35.5,498.8
-35.5,498.4
-35.5,498.2
-35.5,498.0
-35.6,497.8
-35.6,497.7
-35.6,497.6
-35.7,497.3
-35.7,497.0
-35.7,496.7
-35.7,496.5
-35.4,496.4
-35.2,496.4
-35.0,496.4
-34.9,496.4
-34.9,496.4
-35.1,496.5
-35.1,496.6
-35.2,496.7
-35.3,496.8
-35.4,496.8
-35.5,496.8
-35.5,496.9
-35.5,497.0
-35.5,497.2
-35.5,497.4
-35.5,497.5
-35.5,497.6
-35.4,497.9
-35.4,498.3
-35.4,498.6
-35.4,499.1
-35.4,499.4
-35.4,499.6
-35.4,499.9
-35.4,500.1
-35.3,500.2
-35.2,500.2
-35.3,500.3
-35.4,500.5
-35.5,500.8
-35.5,501.3
-35.5,501.7
-35.5,502.2
-35.4,502.7
-35.4,503.1
-35.3,503.6
-35.2,504.1
-35.2,504.7
-35.2,505.2
-35.2,505.7
-35.2,506.3
-35.3,507.0
-35.3,507.8
-35.3,508.5
-35.4,509.3
-35.4,509.9
-35.4,510.5
-35.4,511.2
-35.5,511.8
-35.5,512.1
-35.5,512.2
-35.5,512.7
-35.5,513.2
-35.5,513.9
-35.5,514.7
-35.4,515.1
-35.3,515.8
-35.2,516.4
-35.2,517.1
-35.3,517.8
-35.3,518.3
-35.4,518.9
-35.5,519.2
-35.7,519.8
-35.8,520.2
-35.8,520.9
-35.7,521.8
-35.7,522.7
-35.6,523.5
-35.6,524.3
-35.5,524.9
-35.4,525.6
-35.4,526.2
-35.4,526.8
-35.5,527.2
-35.7,527.4
-35.8,527.8
-35.9,528.4
-35.8,529.1
-35.7,529.8
-35.5,530.2
-35.4,530.3
-35.3,530.5
-35.4,530.9
-35.4,531.2
-35.4,531.8
-35.4,532.4
-35.4,532.9
-35.5,533.6
-35.5,534.0
-35.5,534.4
-35.6,534.8
-35.6,535.1
-35.6,535.7
-35.6,536.1
-35.6,536.6
-35.6,537.0
-35.6,537.2
-35.7,537.4
-35.7,537.5
-35.8,537.8
-35.8,538.1
-35.8,538.5
-35.8,538.8
-35.8,539.1
-35.8,539.3
-35.7,539.6
-35.7,539.9
-35.7,540.0
-35.7,540.1
-35.7,540.1
-35.7,540.2
-35.7,540.3
-35.7,540.5
-35.7,540.8
-35.7,540.9
-35.7,541.0
-35.6,541.0
-35.6,540.9
-35.6,540.7
-35.6,540.6
-35.6,540.4
-35.6,540.3
-35.6,540.4
-35.6,540.6
-35.6,540.9
-35.6,541.2
-35.7,541.0
-35.8,540.7
-35.9,540.2
-36.1,539.8
-36.2,539.6
-36.1,539.4
-36.0,539.2
-35.9,539.0
-35.8,538.9
-35.8,538.7
-35.8,538.4
-35.8,538.2
-35.8,538.1
-35.7,537.8
-35.6,537.3
-35.5,536.7
-35.4,536.2
-35.3,535.8
-35.3,535.7
-35.3,535.2
-35.4,534.8
-35.4,534.1
-35.4,533.5
-35.3,533.3
-35.2,532.9
-35.2,532.6
-35.2,532.2
-35.3,531.9
-35.3,531.7
-35.3,531.1
-35.3,530.6
-35.3,530.0
-35.3,529.3
-35.3,529.0
-35.4,528.6
-35.5,528.1
-35.6,527.7
-35.8,527.3
-35.8,527.0
-35.8,526.6
-35.8,526.0
-35.7,525.3
-35.6,524.4
-35.5,523.7
-35.3,523.1
-35.3,522.5
-35.3,522.2
-35.3,521.9
-35.4,521.6
-35.5,521.2
-35.7,520.9
-35.8,520.0
-35.8,519.3
-35.8,518.5
-35.7,517.8
-35.7,517.4
-35.6,516.9
-35.6,516.6
-35.5,516.1
-35.5,515.5
-35.6,515.1
-35.6,514.7
-35.6,514.5
-35.5,514.3
-35.5,513.9
-35.5,513.4
-35.5,512.7
-35.5,512.1
-35.5,511.7
-35.5,511.4
-35.6,511.2
-35.6,510.9
-35.6,510.7
-35.6,510.5
-35.6,510.4
-35.6,510.2
-35.7,509.9
-35.8,509.6
-35.9,509.0
-36.0,508.4
-36.0,508.2
-36.0,507.7
-35.8,507.5
-35.7,507.3
-35.7,506.9
-35.7,506.8
-35.7,506.8
-35.7,506.6
-35.7,506.4
-35.7,506.2
-35.7,506.0
-35.8,505.9
-35.8,505.9
-35.8,505.9
-35.9,505.8
-35.9,505.6
-35.9,505.3
-36.1,505.0
-36.1,504.6
-36.1,504.4
-36.1,504.4
-36.1,504.4
-36.0,504.4
-36.0,504.4
-35.9,504.3
-35.9,504.3
-35.8,504.3
-35.8,504.3
-35.8,504.3
-35.7,504.4
-35.7,504.6
-35.6,504.8
-35.6,505.0
-35.6,505.1
-35.7,505.1
-35.9,505.2
-36.0,505.2
-36.2,505.3
-36.3,505.6
-36.3,505.8
-36.3,506.0
-36.2,506.3
-36.1,506.6
-36.0,506.8
-35.9,506.8
-35.8,506.9
-35.8,507.0
-35.7,507.0
-35.7,507.1
-35.7,507.4
-35.7,507.8
-35.7,508.3
-35.7,508.9
-35.7,509.3
-35.6,509.6
-35.6,509.8
-35.6,510.0
-35.6,510.4
-35.6,511.0
-35.7,511.6
-35.7,512.1
-35.8,512.4
-35.7,512.7
-35.6,513.0
-35.6,513.2
-35.7,513.4
-35.7,513.5
-35.8,513.9
-35.8,514.4
-35.8,514.8
-35.8,515.4
-35.8,515.8
-35.7,516.1
-35.6,516.5
-35.6,516.7
-35.5,517.1
-35.5,517.6
-35.5,518.1
-35.5,518.7
-35.5,519.0
-35.5,519.4
-35.5,520.1
-35.5,520.7
-35.5,521.4
-35.6,521.9
-35.7,522.1
-35.8,522.3
-35.9,522.8
-36.0,523.5
-36.0,524.2
-36.0,524.8
-36.0,525.1
-35.8,525.3
-35.8,525.3
-35.8,525.6
-35.8,525.8
-35.8,526.1
-35.8,526.6
-35.7,526.8
-35.7,527.4
-35.8,527.9
-35.8,528.3
-35.8,528.7
-35.9,529.0
-35.8,529.4
-35.8,529.7
-35.7,530.1
-35.7,530.4
-35.8,530.7
-35.9,530.9
-36.1,531.1
-36.2,531.2
-36.2,531.6
-36.2,531.9
-36.2,532.3
-36.2,532.9
-36.1,533.2
-36.0,533.5
-36.0,533.8
-35.9,533.8
-35.9,533.8
-35.9,533.8
-35.9,533.7
-35.9,533.7
-36.0,534.0
-36.0,534.4
-36.0,535.0
-36.0,535.5
-35.9,535.7
-35.8,536.0
-35.8,536.1
-35.7,536.0
-35.7,536.0
-35.7,535.8
-35.7,535.7
-35.7,535.7
-35.7,535.6
-35.7,535.5
-35.7,535.5
-35.6,535.5
-35.6,535.5
-35.6,535.6
-35.5,535.7
-35.5,535.8
-35.5,536.0
-35.5,536.0
-35.6,535.8
-35.6,535.6
-35.6,535.4
-35.6,535.2
-35.5,535.0
-35.5,534.8
-35.4,534.6
-35.4,534.3
-35.4,534.1
-35.4,533.9
-35.4,533.6
-35.4,533.5
-35.4,533.5
-35.4,533.5
-35.3,533.3
-35.3,533.0
-35.2,532.7
-35.1,532.3
-35.1,532.0
-35.1,531.6
-35.1,531.3
-35.1,531.0
-35.1,530.9
-35.1,530.6
-35.2,530.4
-35.2,530.0
-35.2,529.5
-35.4,529.1
-35.4,528.8
-35.4,528.6
-35.4,528.4
-35.3,528.2
-35.3,527.9
-35.3,527.5
-35.3,527.2
-35.3,526.9
-35.3,526.5
-35.3,526.2
-35.3,526.0
-35.4,525.7
-35.4,525.4
-35.5,525.1
-35.6,524.3
-35.7,523.6
-35.8,523.0
-35.9,522.5
-35.9,522.4
-35.9,522.4
-35.9,522.3
-35.9,522.1
-35.9,521.6
-35.8,521.2
-35.5,520.6
-35.3,520.1
-35.1,519.8
-35.0,519.2
-35.0,518.8
-35.1,518.2
-35.2,517.5
-35.3,517.0
-35.4,516.4
-35.4,515.9
-35.4,515.6
-35.4,515.4
-35.4,515.4
-35.4,515.3
-35.5,515.2
-35.5,515.0
-35.5,514.8
-35.4,514.6
-35.4,514.2
-35.5,513.8
-35.5,513.4
-35.5,513.0
-35.5,512.7
-35.6,512.5
-35.6,512.2
-35.6,511.9
-35.7,511.6
-35.7,511.3
-35.7,511.0
-35.7,510.7
-35.7,510.4
-35.8,510.0
-35.8,509.6
-35.8,509.2
-35.7,509.0
-35.6,508.9
-35.5,508.9
-35.3,508.8
-35.2,508.8
-35.2,508.8
-35.2,508.8
-35.3,508.8
-35.3,508.8
-35.4,508.7
-35.4,508.5
-35.4,508.2
-35.4,507.8
-35.4,507.6
-35.4,507.6
-35.4,507.8
-35.4,508.0
-35.4,508.0
-35.5,507.9
-35.6,507.9
-35.7,507.9
-35.7,507.9
-35.7,507.8
-35.7,507.8
-35.7,507.8
-35.7,507.8
-35.7,507.8
-35.6,507.8
-35.4,507.8
-35.3,507.9
-35.2,508.0
-35.1,508.1
-35.1,508.2
-35.1,508.3
-35.2,508.4
-35.3,508.6
-35.4,508.6
-35.4,508.7
-35.3,508.8
-35.3,508.8
-35.2,509.1
-35.2,509.3
-35.2,509.7
-35.2,510.1
-35.2,510.4
-35.2,510.7
-35.3,511.1
-35.3,511.4
-35.3,511.7
-35.3,511.9
-35.3,512.0
-35.2,512.2
-35.1,512.4
-35.0,512.7
-34.9,512.9
-34.9,513.1
-34.9,513.2
-34.9,513.6
-34.9,514.2
-34.9,514.7
-34.9,515.2
-34.9,515.5
-34.8,515.5
-34.8,515.6
-34.8,515.6
-34.8,515.8
-35.0,516.1
-35.1,516.5
-35.2,516.9
-35.4,517.4
-35.5,517.8
-35.5,518.1
-35.4,518.5
-35.3,518.7
-35.3,519.1
-35.3,519.6
-35.3,520.0
-35.3,520.5
-35.3,521.0
-35.3,521.2
-35.3,521.4
-35.4,521.8
-35.4,522.1
-35.3,522.5
-35.2,523.0
-35.1,523.3
-35.0,523.4
-35.0,523.5
-35.0,523.6
-34.9,523.8
-34.9,524.0
-34.9,524.4
-35.0,524.9
-35.1,525.4
-35.2,525.9
-35.3,526.3
-35.2,526.6
-35.1,526.9
-35.0,527.1
-34.8,527.4
-34.9,527.9
-34.9,528.3
-34.9,528.8
-35.0,529.2
-35.0,529.4
-35.0,529.5
-35.0,529.7
-34.7,529.9
-34.5,530.2
-34.6,530.4
-34.6,530.6
-34.7,530.9
-35.0,530.9
-34.8,531.1
-34.9,531.2
-35.0,531.2
-34.9,531.3
-34.9,531.3
-34.8,531.3
-34.6,531.6
-34.6,531.9
-34.5,532.2
-34.3,532.5
-34.3,532.6
-34.3,532.6
-34.3,532.7
-34.3,532.8
-34.3,532.9
-34.3,533.0
-34.4,533.1
-34.4,533.3
-34.4,533.4
-34.5,533.5
-34.5,533.5
-34.6,533.5
-34.6,533.3
-34.6,533.2
-34.5,533.1
-34.4,533.0
-34.3,532.9
-34.3,532.9
-34.3,532.9
-34.3,533.0
-34.2,533.2
-34.1,533.2
-34.1,533.2
-34.0,533.2
-34.1,533.1
-34.2,533.0
-34.3,532.6
-34.4,532.2
-34.4,531.8
-34.5,531.4
-34.5,531.3
-34.6,531.2
-34.6,531.0
-34.7,531.0
-34.7,530.9
-34.7,530.6
-34.7,530.3
-34.8,529.9
-34.9,529.5
-35.0,529.3
-35.1,529.1
-35.1,529.1
-34.9,529.1
-34.8,529.0
-34.7,528.7
-34.6,528.4
-34.7,528.1
-34.7,527.6
-34.7,527.3
-34.8,526.9
-35.0,526.5
-35.0,526.3
-35.1,526.0
-35.0,525.8
-34.9,525.6
-35.0,525.3
-34.9,525.0
-34.9,524.8
-35.0,524.5
-34.9,524.0
-34.9,523.8
-34.8,523.5
-34.8,523.3
-34.8,523.2
-34.8,522.9
-34.8,522.7
-34.7,522.4
-34.6,522.2
-34.6,521.9
-34.6,521.6
-34.6,521.1
-34.6,520.8
-34.7,520.6
-34.8,520.3
-34.8,520.1
-34.9,519.8
-35.0,519.4
-35.2,519.2
-35.3,518.8
-35.4,518.6
-35.4,518.4
-35.2,518.0
-35.1,517.7
-34.9,517.4
-34.7,516.9
-34.7,516.7
-34.6,516.5
-34.6,516.3
-34.7,516.3
-34.6,516.3
-34.6,516.3
-34.7,516.0
-34.6,515.7
-34.6,515.4
-34.6,515.0
