Ohne Medium_RI0,3_FA0,1_NL100;12500 mPas_RI0,3_FA0,1_NL100_1bar;100000 mPas_RI0,3_FA0,1_NL100_3 bar
-132,98;563,6415909;557,2853802
-134,63;568,4346622;560,4585628
-135,45;568,4346622;560,4585628
-132,15;565,2368068;554,1220112
-133,80;566,8344959;558,8707428
-132,98;565,2368068;558,8707428
-134,63;563,6415909;560,4585628
-132,98;558,8707428;557,2853802
-134,63;560,4585628;558,8707428
-137,11;558,8707428;555,7024709
-132,15;562,0488442;552,5439969
-131,32;563,6415909;555,7024709
-131,32;563,6415909;554,1220112
-130,50;560,4585628;554,1220112
-128,85;554,1220112;549,3952889
-131,32;563,6415909;554,1220112
-132,15;562,0488442;552,5439969
-132,15;560,4585628;552,5439969
-132,15;557,2853802;550,9684241
-132,15;557,2853802;550,9684241
-133,80;554,1220112;547,8245873
-130,50;550,9684241;544,6904691
-132,15;558,8707428;547,8245873
-132,15;557,2853802;547,8245873
-130,50;557,2853802;550,9684241
-130,50;555,7024709;550,9684241
-132,15;558,8707428;550,9684241
-132,98;557,2853802;550,9684241
-128,85;555,7024709;544,6904691
-130,50;558,8707428;547,8245873
-128,85;560,4585628;547,8245873
-128,85;560,4585628;547,8245873
-128,85;555,7024709;546,2563153
-130,50;563,6415909;549,3952889
-133,80;563,6415909;546,2563153
-132,15;568,4346622;544,6904691
-132,98;568,4346622;550,9684241
-132,98;566,8344959;549,3952889
-132,15;566,8344959;550,9684241
-128,85;563,6415909;547,8245873
-128,85;570,0373097;552,5439969
-129,67;566,8344959;549,3952889
-128,02;565,2368068;550,9684241
-127,20;563,6415909;550,9684241
-124,72;562,0488442;550,9684241
-126,37;562,0488442;552,5439969
-120,60;558,8707428;549,3952889
-119,77;562,0488442;554,1220112
-116,47;560,4585628;552,5439969
-111,52;562,0488442;554,1220112
-106,58;560,4585628;554,1220112
-100,81;565,2368068;557,2853802
-96,68;560,4585628;558,8707428
-87,60;555,7024709;552,5439969
-80,16;562,0488442;558,8707428
-71,06;562,0488442;555,7024709
-61,93;563,6415909;552,5439969
-50,26;560,4585628;552,5439969
-39,39;566,8344959;554,1220112
-28,45;566,8344959;555,7024709
-14,05;568,4346622;555,7024709
-1,23;566,8344959;560,4585628
14,30;563,6415909;558,8707428
25,63;563,6415909;558,8707428
42,40;557,2853802;557,2853802
55,81;562,0488442;560,4585628
72,14;558,8707428;557,2853802
90,61;558,8707428;557,2853802
107,54;555,7024709;558,8707428
124,80;557,2853802;558,8707428
141,41;558,8707428;560,4585628
163,41;554,1220112;560,4585628
180,80;558,8707428;566,8344959
200,69;557,2853802;566,8344959
219,98;558,8707428;565,2368068
238,62;558,8707428;563,6415909
257,70;562,0488442;562,0488442
273,76;562,0488442;560,4585628
298,44;560,4585628;555,7024709
316,53;562,0488442;562,0488442
337,51;557,2853802;558,8707428
357,74;555,7024709;557,2853802
377,15;557,2853802;554,1220112
392,99;563,6415909;552,5439969
411,84;562,0488442;550,9684241
435,27;562,0488442;547,8245873
453,60;563,6415909;552,5439969
472,30;560,4585628;550,9684241
488,42;560,4585628;552,5439969
507,83;554,1220112;550,9684241
521,49;558,8707428;555,7024709
533,80;557,2853802;555,7024709
546,26;555,7024709;554,1220112
552,54;555,7024709;560,4585628
554,12;557,2853802;558,8707428
550,97;558,8707428;554,1220112
555,70;555,7024709;549,3952889
552,54;563,6415909;554,1220112
544,69;560,4585628;554,1220112
538,45;560,4585628;552,5439969
536,90;562,0488442;550,9684241
533,80;563,6415909;549,3952889
527,63;558,8707428;547,8245873
529,16;558,8707428;544,6904691
527,63;566,8344959;549,3952889
527,63;562,0488442;547,8245873
526,09;560,4585628;547,8245873
529,16;558,8707428;547,8245873
530,71;562,0488442;549,3952889
529,16;560,4585628;547,8245873
540,01;560,4585628;543,1270445
544,69;565,2368068;546,2563153
552,54;563,6415909;544,6904691
554,12;560,4585628;546,2563153
560,46;554,1220112;546,2563153
563,64;557,2853802;550,9684241
565,24;554,1220112;550,9684241
570,04;554,1220112;547,8245873
566,83;557,2853802;547,8245873
568,43;555,7024709;547,8245873
558,87;554,1220112;549,3952889
558,87;552,5439969;547,8245873
550,97;560,4585628;552,5439969
547,82;560,4585628;550,9684241
543,13;562,0488442;554,1220112
543,13;562,0488442;558,8707428
538,45;563,6415909;560,4585628
532,25;563,6415909;562,0488442
536,90;560,4585628;562,0488442
535,35;562,0488442;563,6415909
535,35;562,0488442;558,8707428
532,25;558,8707428;557,2853802
532,25;558,8707428;555,7024709
529,16;562,0488442;555,7024709
523,02;560,4585628;552,5439969
523,02;558,8707428;550,9684241
521,49;562,0488442;560,4585628
519,96;562,0488442;562,0488442
518,44;562,0488442;560,4585628
518,44;560,4585628;557,2853802
513,88;562,0488442;560,4585628
512,36;558,8707428;557,2853802
515,39;563,6415909;554,1220112
515,39;563,6415909;557,2853802
513,88;563,6415909;552,5439969
507,83;565,2368068;549,3952889
510,85;560,4585628;549,3952889
507,83;565,2368068;552,5439969
506,32;563,6415909;549,3952889
504,82;563,6415909;549,3952889
504,82;563,6415909;550,9684241
504,82;563,6415909;547,8245873
497,33;563,6415909;547,8245873
498,82;558,8707428;544,6904691
492,87;560,4585628;549,3952889
494,35;557,2853802;544,6904691
489,90;558,8707428;544,6904691
485,47;558,8707428;546,2563153
481,06;563,6415909;549,3952889
473,76;560,4585628;549,3952889
478,13;554,1220112;547,8245873
473,76;558,8707428;557,2853802
470,85;557,2853802;555,7024709
463,63;550,9684241;555,7024709
459,32;547,8245873;554,1220112
452,18;552,5439969;557,2853802
449,34;550,9684241;558,8707428
450,76;550,9684241;555,7024709
447,92;555,7024709;562,0488442
446,51;557,2853802;560,4585628
439,47;557,2853802;560,4585628
442,28;552,5439969;557,2853802
439,47;562,0488442;560,4585628
438,07;558,8707428;558,8707428
435,27;562,0488442;560,4585628
438,07;565,2368068;566,8344959
435,27;568,4346622;565,2368068
426,93;566,8344959;565,2368068
429,70;560,4585628;562,0488442
426,93;568,4346622;568,4346622
426,93;563,6415909;562,0488442
426,93;563,6415909;558,8707428
429,70;565,2368068;560,4585628
428,32;568,4346622;562,0488442
426,93;563,6415909;560,4585628
432,48;562,0488442;557,2853802
433,88;566,8344959;562,0488442
435,27;568,4346622;558,8707428
432,48;565,2368068;557,2853802
435,27;560,4585628;554,1220112
435,27;565,2368068;557,2853802
435,27;563,6415909;560,4585628
439,47;560,4585628;558,8707428
440,87;563,6415909;563,6415909
442,28;563,6415909;557,2853802
440,87;560,4585628;558,8707428
449,34;557,2853802;557,2853802
452,18;563,6415909;562,0488442
459,32;562,0488442;560,4585628
465,07;563,6415909;557,2853802
473,76;563,6415909;560,4585628
479,60;565,2368068;560,4585628
481,06;565,2368068;560,4585628
491,38;562,0488442;558,8707428
492,87;566,8344959;560,4585628
501,82;563,6415909;558,8707428
506,32;562,0488442;557,2853802
518,44;560,4585628;560,4585628
523,02;566,8344959;558,8707428
529,16;563,6415909;558,8707428
543,13;560,4585628;555,7024709
549,40;566,8344959;563,6415909
555,70;566,8344959;562,0488442
558,87;568,4346622;562,0488442
568,43;562,0488442;560,4585628
565,24;566,8344959;558,8707428
563,64;566,8344959;557,2853802
566,83;563,6415909;552,5439969
568,43;565,2368068;557,2853802
566,83;562,0488442;557,2853802
562,05;563,6415909;558,8707428
566,83;560,4585628;557,2853802
562,05;566,8344959;557,2853802
560,46;562,0488442;555,7024709
557,29;562,0488442;552,5439969
554,12;562,0488442;558,8707428
552,54;562,0488442;557,2853802
549,40;557,2853802;554,1220112
552,54;555,7024709;552,5439969
550,97;558,8707428;555,7024709
550,97;555,7024709;550,9684241
547,82;557,2853802;550,9684241
550,97;558,8707428;557,2853802
549,40;565,2368068;554,1220112
547,82;566,8344959;552,5439969
554,12;563,6415909;547,8245873
550,97;566,8344959;552,5439969
550,97;563,6415909;547,8245873
546,26;562,0488442;547,8245873
550,97;560,4585628;549,3952889
552,54;566,8344959;552,5439969
554,12;562,0488442;554,1220112
557,29;560,4585628;554,1220112
557,29;565,2368068;557,2853802
557,29;563,6415909;552,5439969
550,97;563,6415909;550,9684241
554,12;558,8707428;552,5439969
550,97;562,0488442;554,1220112
547,82;560,4585628;552,5439969
547,82;560,4585628;547,8245873
546,26;560,4585628;555,7024709
544,69;560,4585628;555,7024709
538,45;560,4585628;557,2853802
544,69;560,4585628;555,7024709
536,90;565,2368068;555,7024709
532,25;562,0488442;555,7024709
529,16;565,2368068;552,5439969
532,25;566,8344959;558,8707428
530,71;566,8344959;560,4585628
529,16;562,0488442;558,8707428
529,16;557,2853802;554,1220112
521,49;558,8707428;560,4585628
518,44;555,7024709;560,4585628
510,85;557,2853802;560,4585628
512,36;555,7024709;562,0488442
509,34;560,4585628;562,0488442
504,82;557,2853802;560,4585628
507,83;554,1220112;555,7024709
504,82;558,8707428;560,4585628
501,82;560,4585628;563,6415909
492,87;562,0488442;565,2368068
495,84;557,2853802;566,8344959
489,90;560,4585628;565,2368068
488,42;560,4585628;563,6415909
486,95;558,8707428;557,2853802
488,42;558,8707428;560,4585628
486,95;558,8707428;555,7024709
481,06;560,4585628;558,8707428
485,47;558,8707428;557,2853802
482,53;565,2368068;560,4585628
484,00;562,0488442;558,8707428
484,00;563,6415909;554,1220112
486,95;563,6415909;557,2853802
482,53;568,4346622;557,2853802
482,53;568,4346622;558,8707428
486,95;562,0488442;557,2853802
484,00;566,8344959;562,0488442
484,00;562,0488442;557,2853802
481,06;565,2368068;554,1220112
486,95;566,8344959;558,8707428
485,47;570,0373097;557,2853802
488,42;565,2368068;558,8707428
491,38;560,4585628;552,5439969
494,35;565,2368068;557,2853802
495,84;563,6415909;554,1220112
498,82;568,4346622;555,7024709
510,85;563,6415909;560,4585628
510,85;563,6415909;562,0488442
513,88;558,8707428;560,4585628
515,39;558,8707428;557,2853802
521,49;560,4585628;565,2368068
526,09;562,0488442;566,8344959
530,71;560,4585628;565,2368068
538,45;555,7024709;563,6415909
541,57;563,6415909;563,6415909
547,82;560,4585628;560,4585628
550,97;560,4585628;557,2853802
558,87;560,4585628;562,0488442
557,29;562,0488442;558,8707428
557,29;560,4585628;560,4585628
563,64;554,1220112;558,8707428
563,64;557,2853802;560,4585628
563,64;554,1220112;554,1220112
558,87;557,2853802;552,5439969
565,24;558,8707428;558,8707428
562,05;563,6415909;560,4585628
560,46;560,4585628;560,4585628
562,05;558,8707428;560,4585628
558,87;563,6415909;565,2368068
554,12;563,6415909;560,4585628
549,40;562,0488442;558,8707428
554,12;558,8707428;560,4585628
549,40;563,6415909;563,6415909
549,40;560,4585628;563,6415909
549,40;558,8707428;562,0488442
549,40;562,0488442;565,2368068
547,82;563,6415909;560,4585628
543,13;563,6415909;558,8707428
546,26;560,4585628;555,7024709
544,69;562,0488442;557,2853802
547,82;560,4585628;554,1220112
550,97;558,8707428;552,5439969
554,12;558,8707428;555,7024709
552,54;560,4585628;554,1220112
549,40;562,0488442;554,1220112
554,12;558,8707428;554,1220112
554,12;566,8344959;557,2853802
555,70;563,6415909;560,4585628
552,54;562,0488442;555,7024709
557,29;558,8707428;560,4585628
554,12;562,0488442;560,4585628
552,54;560,4585628;560,4585628
555,70;557,2853802;555,7024709
555,70;562,0488442;560,4585628
550,97;560,4585628;558,8707428
543,13;560,4585628;558,8707428
544,69;558,8707428;562,0488442
540,01;562,0488442;560,4585628
538,45;558,8707428;557,2853802
538,45;560,4585628;550,9684241
540,01;560,4585628;557,2853802
535,35;560,4585628;555,7024709
527,63;560,4585628;557,2853802
529,16;554,1220112;560,4585628
523,02;560,4585628;558,8707428
519,96;558,8707428;557,2853802
518,44;560,4585628;550,9684241
518,44;562,0488442;557,2853802
510,85;563,6415909;557,2853802
506,32;562,0488442;555,7024709
510,85;562,0488442;555,7024709
510,85;568,4346622;557,2853802
510,85;565,2368068;555,7024709
509,34;565,2368068;554,1220112
510,85;562,0488442;560,4585628
506,32;562,0488442;558,8707428
504,82;557,2853802;557,2853802
510,85;557,2853802;554,1220112
510,85;563,6415909;557,2853802
512,36;560,4585628;550,9684241
507,83;563,6415909;550,9684241
512,36;562,0488442;555,7024709
510,85;568,4346622;557,2853802
513,88;568,4346622;558,8707428
518,44;570,0373097;554,1220112
518,44;568,4346622;562,0488442
523,02;562,0488442;558,8707428
521,49;560,4585628;557,2853802
529,16;557,2853802;558,8707428
529,16;560,4585628;558,8707428
530,71;557,2853802;557,2853802
532,25;554,1220112;552,5439969
538,45;558,8707428;562,0488442
541,57;558,8707428;562,0488442
543,13;558,8707428;565,2368068
547,82;557,2853802;566,8344959
547,82;563,6415909;570,0373097
547,82;562,0488442;568,4346622
547,82;565,2368068;562,0488442
557,29;560,4585628;568,4346622
557,29;562,0488442;563,6415909
560,46;562,0488442;562,0488442
560,46;560,4585628;557,2853802
563,64;562,0488442;558,8707428
563,64;562,0488442;557,2853802
560,46;562,0488442;554,1220112
568,43;560,4585628;558,8707428
565,24;566,8344959;557,2853802
565,24;562,0488442;554,1220112
563,64;558,8707428;554,1220112
565,24;560,4585628;560,4585628
563,64;557,2853802;560,4585628
560,46;557,2853802;558,8707428
568,43;554,1220112;558,8707428
565,24;562,0488442;555,7024709
563,64;562,0488442;554,1220112
562,05;560,4585628;547,8245873
565,24;563,6415909;554,1220112
562,05;565,2368068;552,5439969
555,70;562,0488442;554,1220112
558,87;555,7024709;557,2853802
558,87;558,8707428;557,2853802
557,29;554,1220112;558,8707428
554,12;557,2853802;552,5439969
557,29;558,8707428;555,7024709
555,70;563,6415909;555,7024709
558,87;565,2368068;554,1220112
562,05;562,0488442;554,1220112
562,05;565,2368068;552,5439969
560,46;563,6415909;550,9684241
554,12;565,2368068;547,8245873
560,46;563,6415909;550,9684241
557,29;565,2368068;554,1220112
560,46;562,0488442;555,7024709
558,87;560,4585628;554,1220112
557,29;562,0488442;560,4585628
554,12;560,4585628;560,4585628
547,82;560,4585628;560,4585628
557,29;557,2853802;562,0488442
554,12;562,0488442;562,0488442
554,12;560,4585628;562,0488442
554,12;563,6415909;560,4585628
557,29;568,4346622;563,6415909
557,29;568,4346622;563,6415909
554,12;563,6415909;565,2368068
558,87;560,4585628;565,2368068
557,29;566,8344959;565,2368068
558,87;563,6415909;562,0488442
557,29;565,2368068;557,2853802
562,05;563,6415909;560,4585628
558,87;563,6415909;558,8707428
555,70;562,0488442;555,7024709
552,54;557,2853802;554,1220112
549,40;565,2368068;557,2853802
547,82;563,6415909;558,8707428
543,13;562,0488442;555,7024709
549,40;558,8707428;560,4585628
547,82;562,0488442;558,8707428
547,82;558,8707428;560,4585628
549,40;558,8707428;557,2853802
550,97;566,8344959;563,6415909
546,26;563,6415909;558,8707428
541,57;566,8344959;555,7024709
547,82;563,6415909;557,2853802
546,26;566,8344959;557,2853802
549,40;560,4585628;557,2853802
546,26;560,4585628;554,1220112
549,40;562,0488442;562,0488442
547,82;558,8707428;560,4585628
543,13;560,4585628;560,4585628
547,82;560,4585628;560,4585628
547,82;563,6415909;558,8707428
547,82;563,6415909;557,2853802
543,13;565,2368068;550,9684241
546,26;565,2368068;557,2853802
543,13;563,6415909;555,7024709
546,26;563,6415909;555,7024709
547,82;557,2853802;557,2853802
547,82;562,0488442;560,4585628
544,69;562,0488442;557,2853802
543,13;565,2368068;554,1220112
546,26;560,4585628;557,2853802
544,69;560,4585628;555,7024709
544,69;554,1220112;555,7024709
544,69;554,1220112;554,1220112
544,69;560,4585628;562,0488442
543,13;563,6415909;560,4585628
536,90;563,6415909;560,4585628
543,13;560,4585628;563,6415909
543,13;563,6415909;560,4585628
543,13;558,8707428;558,8707428
543,13;557,2853802;555,7024709
546,26;557,2853802;558,8707428
546,26;557,2853802;557,2853802
543,13;557,2853802;554,1220112
547,82;552,5439969;555,7024709
547,82;554,1220112;558,8707428
547,82;552,5439969;560,4585628
544,69;554,1220112;555,7024709
549,40;557,2853802;558,8707428
547,82;560,4585628;555,7024709
544,69;560,4585628;554,1220112
546,26;560,4585628;554,1220112
546,26;568,4346622;554,1220112
547,82;566,8344959;552,5439969
546,26;568,4346622;549,3952889
549,40;563,6415909;558,8707428
549,40;565,2368068;560,4585628
549,40;563,6415909;558,8707428
552,54;560,4585628;557,2853802
555,70;565,2368068;558,8707428
557,29;560,4585628;558,8707428
554,12;562,0488442;555,7024709
563,64;557,2853802;560,4585628
560,46;558,8707428;560,4585628
560,46;558,8707428;562,0488442
560,46;555,7024709;560,4585628
563,64;560,4585628;560,4585628
565,24;558,8707428;555,7024709
565,24;560,4585628;557,2853802
568,43;557,2853802;562,0488442
568,43;560,4585628;563,6415909
565,24;554,1220112;565,2368068
557,29;554,1220112;562,0488442
560,46;554,1220112;568,4346622
558,87;555,7024709;563,6415909
558,87;557,2853802;563,6415909
562,05;554,1220112;560,4585628
562,05;562,0488442;560,4585628
562,05;562,0488442;558,8707428
558,87;560,4585628;555,7024709
562,05;558,8707428;560,4585628
558,87;558,8707428;560,4585628
558,87;558,8707428;558,8707428
562,05;555,7024709;558,8707428
563,64;560,4585628;558,8707428
563,64;557,2853802;555,7024709
560,46;557,2853802;554,1220112
566,83;555,7024709;558,8707428
563,64;558,8707428;558,8707428
566,83;558,8707428;563,6415909
562,05;558,8707428;560,4585628
565,24;563,6415909;562,0488442
563,64;560,4585628;558,8707428
562,05;560,4585628;557,2853802
565,24;555,7024709;560,4585628
562,05;560,4585628;558,8707428
562,05;558,8707428;558,8707428
557,29;558,8707428;554,1220112
560,46;555,7024709;558,8707428
555,70;555,7024709;558,8707428
554,12;554,1220112;557,2853802
554,12;552,5439969;558,8707428
552,54;557,2853802;560,4585628
549,40;557,2853802;558,8707428
543,13;558,8707428;554,1220112
546,26;560,4585628;558,8707428
541,57;566,8344959;557,2853802
543,13;563,6415909;558,8707428
543,13;557,2853802;558,8707428
546,26;565,2368068;557,2853802
544,69;565,2368068;554,1220112
543,13;566,8344959;550,9684241
546,26;563,6415909;557,2853802
543,13;565,2368068;555,7024709
541,57;563,6415909;558,8707428
541,57;560,4585628;557,2853802
547,82;565,2368068;562,0488442
546,26;563,6415909;558,8707428
540,01;565,2368068;557,2853802
543,13;560,4585628;560,4585628
546,26;566,8344959;560,4585628
547,82;563,6415909;560,4585628
547,82;562,0488442;554,1220112
552,54;563,6415909;560,4585628
550,97;560,4585628;558,8707428
549,40;558,8707428;557,2853802
552,54;554,1220112;560,4585628
552,54;560,4585628;560,4585628
554,12;558,8707428;557,2853802
552,54;560,4585628;554,1220112
557,29;560,4585628;562,0488442
557,29;558,8707428;560,4585628
557,29;557,2853802;560,4585628
560,46;552,5439969;558,8707428
560,46;558,8707428;560,4585628
558,87;557,2853802;558,8707428
554,12;557,2853802;554,1220112
560,46;555,7024709;560,4585628
560,46;560,4585628;560,4585628
557,29;557,2853802;563,6415909
554,12;555,7024709;562,0488442
554,12;562,0488442;565,2368068
552,54;560,4585628;562,0488442
549,40;560,4585628;560,4585628
554,12;558,8707428;563,6415909
554,12;565,2368068;560,4585628
554,12;562,0488442;560,4585628
554,12;557,2853802;555,7024709
558,87;557,2853802;557,2853802
560,46;558,8707428;552,5439969
560,46;558,8707428;550,9684241
565,24;557,2853802;557,2853802
563,64;565,2368068;560,4585628
562,05;563,6415909;558,8707428
560,46;565,2368068;555,7024709
565,24;568,4346622;563,6415909
562,05;568,4346622;558,8707428
562,05;562,0488442;558,8707428
562,05;558,8707428;560,4585628
562,05;566,8344959;558,8707428
560,46;560,4585628;560,4585628
554,12;560,4585628;554,1220112
560,46;558,8707428;557,2853802
557,29;563,6415909;552,5439969
558,87;562,0488442;554,1220112
557,29;557,2853802;557,2853802
558,87;563,6415909;557,2853802
557,29;562,0488442;554,1220112
557,29;560,4585628;550,9684241
565,24;555,7024709;562,0488442
563,64;558,8707428;562,0488442
562,05;555,7024709;563,6415909
560,46;558,8707428;563,6415909
566,83;565,2368068;566,8344959
563,64;565,2368068;563,6415909
560,46;565,2368068;562,0488442
566,83;560,4585628;566,8344959
563,64;566,8344959;565,2368068
563,64;563,6415909;562,0488442
558,87;566,8344959;562,0488442
562,05;565,2368068;568,4346622
557,29;565,2368068;563,6415909
558,87;562,0488442;563,6415909
560,46;557,2853802;563,6415909
560,46;562,0488442;562,0488442
560,46;558,8707428;555,7024709
560,46;562,0488442;552,5439969
568,43;562,0488442;558,8707428
565,24;565,2368068;555,7024709
563,64;562,0488442;557,2853802
562,05;560,4585628;558,8707428
565,24;563,6415909;560,4585628
565,24;560,4585628;560,4585628
560,46;562,0488442;555,7024709
560,46;560,4585628;560,4585628
558,87;566,8344959;557,2853802
558,87;562,0488442;560,4585628
560,46;557,2853802;558,8707428
566,83;558,8707428;563,6415909
565,24;557,2853802;563,6415909
560,46;557,2853802;560,4585628
563,64;552,5439969;560,4585628
560,46;560,4585628;562,0488442
560,46;558,8707428;563,6415909
557,29;560,4585628;560,4585628
563,64;562,0488442;562,0488442
558,87;562,0488442;554,1220112
558,87;560,4585628;552,5439969
558,87;557,2853802;554,1220112
560,46;560,4585628;554,1220112
562,05;560,4585628;555,7024709
557,29;562,0488442;554,1220112
562,05;558,8707428;558,8707428
560,46;558,8707428;555,7024709
560,46;557,2853802;554,1220112
554,12;555,7024709;554,1220112
557,29;562,0488442;557,2853802
554,12;560,4585628;554,1220112
550,97;560,4585628;547,8245873
555,70;560,4585628;555,7024709
555,70;562,0488442;555,7024709
557,29;558,8707428;560,4585628
555,70;554,1220112;558,8707428
560,46;555,7024709;565,2368068
555,70;557,2853802;563,6415909
554,12;560,4585628;560,4585628
557,29;554,1220112;563,6415909
555,70;557,2853802;560,4585628
554,12;554,1220112;560,4585628
547,82;552,5439969;558,8707428
552,54;552,5439969;565,2368068
549,40;554,1220112;565,2368068
550,97;554,1220112;563,6415909
554,12;554,1220112;566,8344959
557,29;558,8707428;565,2368068
554,12;557,2853802;563,6415909
549,40;560,4585628;558,8707428
554,12;563,6415909;562,0488442
552,54;565,2368068;557,2853802
552,54;563,6415909;555,7024709
552,54;558,8707428;557,2853802
550,97;566,8344959;558,8707428
546,26;565,2368068;558,8707428
543,13;566,8344959;555,7024709
547,82;563,6415909;560,4585628
543,13;568,4346622;558,8707428
543,13;566,8344959;558,8707428
540,01;563,6415909;560,4585628
544,69;566,8344959;560,4585628
544,69;565,2368068;560,4585628
546,26;565,2368068;557,2853802
547,82;562,0488442;562,0488442
544,69;565,2368068;558,8707428
546,26;562,0488442;557,2853802
544,69;563,6415909;555,7024709
554,12;566,8344959;560,4585628
554,12;566,8344959;557,2853802
555,70;566,8344959;555,7024709
560,46;560,4585628;558,8707428
560,46;563,6415909;555,7024709
558,87;560,4585628;557,2853802
555,70;560,4585628;552,5439969
562,05;562,0488442;557,2853802
560,46;562,0488442;554,1220112
560,46;562,0488442;555,7024709
562,05;557,2853802;554,1220112
562,05;560,4585628;550,9684241
562,05;558,8707428;549,3952889
558,87;562,0488442;547,8245873
563,64;562,0488442;555,7024709
562,05;563,6415909;557,2853802
562,05;566,8344959;558,8707428
560,46;563,6415909;558,8707428
563,64;568,4346622;557,2853802
560,46;563,6415909;555,7024709
560,46;565,2368068;550,9684241
568,43;563,6415909;560,4585628
565,24;566,8344959;558,8707428
563,64;560,4585628;563,6415909
560,46;557,2853802;562,0488442
568,43;560,4585628;562,0488442
563,64;557,2853802;560,4585628
565,24;557,2853802;557,2853802
568,43;557,2853802;562,0488442
566,83;562,0488442;563,6415909
565,24;560,4585628;568,4346622
562,05;558,8707428;565,2368068
565,24;558,8707428;571,6424423
560,46;563,6415909;570,0373097
560,46;563,6415909;565,2368068
560,46;557,2853802;565,2368068
560,46;563,6415909;565,2368068
562,05;560,4585628;566,8344959
557,29;560,4585628;562,0488442
558,87;558,8707428;568,4346622
554,12;558,8707428;565,2368068
552,54;557,2853802;565,2368068
549,40;554,1220112;563,6415909
552,54;560,4585628;563,6415909
552,54;558,8707428;560,4585628
552,54;562,0488442;557,2853802
555,70;562,0488442;560,4585628
557,29;563,6415909;560,4585628
554,12;558,8707428;560,4585628
552,54;557,2853802;560,4585628
555,70;560,4585628;562,0488442
554,12;558,8707428;557,2853802
554,12;562,0488442;554,1220112
555,70;557,2853802;557,2853802
558,87;560,4585628;552,5439969
560,46;554,1220112;554,1220112
557,29;554,1220112;554,1220112
562,05;554,1220112;562,0488442
558,87;554,1220112;562,0488442
560,46;554,1220112;558,8707428
560,46;552,5439969;562,0488442
562,05;560,4585628;558,8707428
560,46;560,4585628;562,0488442
554,12;558,8707428;558,8707428
558,87;560,4585628;565,2368068
558,87;563,6415909;563,6415909
562,05;563,6415909;565,2368068
560,46;558,8707428;566,8344959
568,43;563,6415909;566,8344959
563,64;560,4585628;565,2368068
560,46;563,6415909;560,4585628
560,46;560,4585628;565,2368068
560,46;566,8344959;560,4585628
563,64;562,0488442;562,0488442
560,46;557,2853802;562,0488442
568,43;560,4585628;563,6415909
568,43;560,4585628;563,6415909
563,64;560,4585628;558,8707428
563,64;557,2853802;563,6415909
563,64;563,6415909;560,4585628
560,46;565,2368068;560,4585628
554,12;565,2368068;555,7024709
558,87;562,0488442;555,7024709
560,46;562,0488442;555,7024709
563,64;565,2368068;555,7024709
562,05;563,6415909;560,4585628
568,43;568,4346622;558,8707428
565,24;560,4585628;560,4585628
562,05;560,4585628;555,7024709
568,43;558,8707428;558,8707428
568,43;562,0488442;554,1220112
566,83;562,0488442;557,2853802
563,64;558,8707428;560,4585628
568,43;562,0488442;560,4585628
563,64;558,8707428;560,4585628
560,46;558,8707428;557,2853802
562,05;557,2853802;565,2368068
562,05;562,0488442;560,4585628
563,64;557,2853802;560,4585628
560,46;554,1220112;557,2853802
568,43;557,2853802;557,2853802
560,46;555,7024709;554,1220112
560,46;555,7024709;547,8245873
563,64;554,1220112;557,2853802
560,46;560,4585628;557,2853802
557,29;558,8707428;560,4585628
554,12;558,8707428;557,2853802
562,05;557,2853802;557,2853802
560,46;557,2853802;557,2853802
558,87;557,2853802;554,1220112
555,70;552,5439969;562,0488442
557,29;558,8707428;562,0488442
555,70;557,2853802;563,6415909
552,54;560,4585628;560,4585628
554,12;560,4585628;565,2368068
549,40;560,4585628;562,0488442
549,40;560,4585628;560,4585628
549,40;555,7024709;563,6415909
554,12;560,4585628;565,2368068
554,12;558,8707428;563,6415909
555,70;557,2853802;558,8707428
558,87;554,1220112;562,0488442
554,12;558,8707428;557,2853802
554,12;560,4585628;557,2853802
550,97;557,2853802;557,2853802
557,29;558,8707428;558,8707428
557,29;555,7024709;558,8707428
557,29;555,7024709;555,7024709
560,46;555,7024709;565,2368068
563,64;560,4585628;563,6415909
562,05;557,2853802;563,6415909
557,29;560,4585628;558,8707428
565,24;560,4585628;562,0488442
562,05;560,4585628;557,2853802
562,05;557,2853802;552,5439969
563,64;552,5439969;557,2853802
562,05;558,8707428;557,2853802
558,87;554,1220112;558,8707428
550,97;550,9684241;560,4585628
555,70;547,8245873;563,6415909
555,70;547,8245873;558,8707428
558,87;543,1270445;554,1220112
558,87;540,0074447;558,8707428
562,05;543,1270445;560,4585628
560,46;538,4512615;560,4585628
558,87;538,4512615;560,4585628
560,46;533,7971314;566,8344959
557,29;535,3461088;563,6415909
555,70;532,2505479;563,6415909
554,12;527,6251218;560,4585628
560,46;526,0880747;560,4585628
558,87;519,9635883;558,8707428
560,46;518,4383724;550,9684241
562,05;509,3363803;557,2853802
560,46;509,3363803;554,1220112
563,64;504,8169008;555,7024709
557,29;500,3182897;557,2853802
562,05;497,3307563;557,2853802
560,46;488,4232032;557,2853802
563,64;481,0628447;555,7024709
568,43;470,8529554;560,4585628
568,43;472,3047966;557,2853802
566,83;467,955952;557,2853802
563,64;463,6270843;557,2853802
570,04;457,8861513;558,8707428
568,43;452,1802892;558,8707428
568,43;442,2786575;554,1220112
565,24;432,482295;560,4585628
568,43;429,7024794;560,4585628
562,05;420,0394666;560,4585628
