,,-21.0,202.3
,,-21.0,201.8
,,-21.0,201.3
,,-21.0,200.8
,,-21.0,200.3
,,-20.9,199.9
,,-20.9,199.7
,,-20.9,199.5
,,-20.8,199.3
,,-20.7,199.0
,,-20.6,198.3
,,-20.5,197.6
,,-20.5,197.0
,,-20.6,196.4
,,-20.7,196.3
,,-20.8,196.2
,,-20.9,196.2
,,-21.0,195.7
,,-21.1,195.3
,,-21.2,194.8
,,-21.0,194.3
,,-20.9,194.2
,,-20.8,193.9
,,-20.8,193.7
,,-20.8,193.3
,,-20.8,192.9
,,-20.8,192.6
,,-20.8,192.3
,,-20.8,192.2
,,-20.8,192.2
,,-20.7,192.2
,,-20.7,191.9
,,-20.6,191.7
,,-20.6,191.3
,,-20.6,191.0
,,-20.6,190.6
,,-20.5,190.3
,,-20.6,190.1
,,-20.5,189.8
,,-20.5,189.6
,,-20.4,189.4
,,-20.2,189.2
,,-20.1,189.2
,,-20.0,189.1
,,-20.0,189.1
,,-20.1,189.1
,,-20.3,189.0
,,-20.4,189.2
,,-20.5,189.3
,,-20.6,189.2
,,-20.7,189.3
,,-20.6,189.3
,,-20.7,189.1
,,-20.7,189.3
,,-20.6,189.5
,,-20.6,189.3
,,-20.5,189.3
,,-20.5,189.2
,,-20.6,189.0
,,-20.7,189.2
,,-20.8,189.4
,,-20.8,189.3
,,-20.8,189.4
,,-20.9,189.5
,,-20.7,189.7
,,-20.6,190.0
,,-20.5,190.4
,,-20.3,190.6
,,-20.3,190.8
,,-20.3,190.9
,,-20.3,190.9
,,-20.5,191.1
,,-20.6,191.1
,,-20.8,191.1
,,-21.0,191.1
,,-21.0,191.4
,,-21.0,191.4
,,-21.0,191.7
,,-21.0,192.2
,,-21.1,192.5
,,-21.0,193.1
,,-21.0,193.5
,,-21.0,193.6
,,-21.0,193.7
,,-21.0,193.7
,,-21.0,193.6
,,-20.9,193.7
,,-20.9,193.9
,,-20.9,194.1
,,-20.9,194.4
,,-20.8,194.8
,,-20.8,195.1
,,-20.8,195.5
,,-20.8,195.9
,,-20.9,196.3
,,-20.9,196.6
,,-20.9,196.9
,,-20.9,197.4
,,-20.9,197.7
,,-20.9,198.1
,,-20.8,198.5
,,-20.8,198.9
,,-20.8,199.4
,,-20.8,200.1
,,-20.8,200.6
,,-20.8,200.9
,,-20.8,201.1
,,-20.8,201.5
,,-20.8,201.7
,,-20.8,202.1
,,-20.8,202.4
,,-20.8,202.6
,,-20.8,203.1
,,-20.8,203.4
,,-20.8,204.0
,,-20.8,204.6
,,-20.8,205.2
,,-20.8,205.8
,,-20.8,206.4
,,-20.9,206.7
,,-20.9,207.3
,,-20.9,207.8
,,-21.0,208.1
,,-21.0,208.5
,,-21.0,208.6
,,-21.0,208.7
,,-20.8,208.9
,,-20.8,209.0
,,-20.6,209.2
,,-20.5,209.3
,,-20.5,209.5
,,-20.4,209.7
,,-20.5,209.9
,,-20.6,210.0
,,-20.7,209.9
,,-20.7,209.7
,,-20.9,209.6
,,-21.0,209.6
,,-21.0,209.7
,,-21.1,209.9
,,-21.0,210.0
,,-20.8,210.4
,,-20.8,210.8
,,-20.7,211.2
,,-20.7,211.6
,,-20.7,211.7
,,-20.7,211.8
,,-20.7,211.8
,,-20.7,212.0
,,-20.8,212.5
,,-20.8,212.6
,,-20.9,213.0
,,-20.9,213.4
,,-21.0,213.3
,,-21.0,213.6
,,-21.0,213.4
,,-21.0,213.2
,,-21.0,213.2
,,-21.1,213.3
,,-21.1,213.3
,,-21.1,213.5
,,-21.1,213.6
,,-21.0,213.6
,,-20.9,213.8
,,-20.9,213.8
,,-20.9,213.7
,,-20.9,213.8
,,-20.9,213.9
,,-20.8,214.0
,,-20.9,214.4
,,-20.9,214.4
,,-20.9,214.2
,,-20.9,214.2
,,-20.9,214.0
,,-20.9,213.8
,,-21.0,213.9
,,-21.1,213.8
,,-21.2,213.6
,,-21.2,213.6
,,-21.2,213.4
,,-21.1,213.4
,,-20.9,213.4
,,-20.8,213.4
,,-20.7,213.4
,,-20.7,213.4
,,-20.7,213.4
,,-20.7,213.3
